Device,Method,Blocks,Threads,Datasize,searched Ips,Building time MS,searching time MS
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,14.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,14.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,14.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,14.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,14.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,14.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,14.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,14.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,14.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,14.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,14.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,14.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,14.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,14.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,14.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,14.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7119,576,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,14.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,14.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,16.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6744,608,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6407,640,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,6102,672,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,5824,704,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5571,736,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5339,768,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,19.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,19.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,19.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,19.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,19.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,19.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,19.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,19.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,19.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,19.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,19.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,19.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,5125,800,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,19.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,19.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,19.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,19.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,19.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,19.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,19.000
GeForce GT 740M,LPM-BRUTE FORCE,4928,832,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4746,864,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4576,896,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,16.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,18.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,16.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,16.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,16.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,16.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,16.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,16.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,17.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,16.000
GeForce GT 740M,LPM-BRUTE FORCE,4419,928,4100000,1,0.000,16.000
GeForce GT 740M,LPM-BRUTE FORCE,4271,960,4100000,1,0.000,16.000
GeForce GT 740M,LPM-BRUTE FORCE,4271,960,4100000,1,0.000,16.000
GeForce GT 740M,LPM-BRUTE FORCE,4271,960,4100000,1,0.000,16.000
GeForce GT 740M,LPM-BRUTE FORCE,4271,960,4100000,1,0.000,16.000
GeForce GT 740M,LPM-BRUTE FORCE,4271,960,4100000,1,0.000,16.000
